Gene_acc,Gene_id,bsf_median,pcf_median,rank_bsf_median,rank_pcf_median,Desc,Protein IDs
4725,Tb927.6.4230,5.849110550119531,6.355761372008582,3443.0,5152.0,"hypothetical protein, conserved",Tb927.6.4230:mRNA-p1
4726,Tb927.6.4250,6.630703247658638,5.539539362929902,5214.0,2856.0,"hypothetical protein, conserved",Tb927.6.4250:mRNA-p1
4727,Tb927.6.4260,6.711103108612982,5.94566061557582,5346.0,4209.0,"hypothetical protein, conserved",Tb927.6.4260:mRNA-p1
4728,Tb927.6.4270,4.792007949595256,5.1086211026267,827.0,1337.0,"hypothetical protein, conserved",Tb927.6.4270:mRNA-p1
4729,Tb927.6.4300,9.19497383993368,8.873353153207375,6638.0,6638.0,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal",Tb927.6.4300:mRNA-p1;Tb927.6.4280:mRNA-p1
4730,Tb927.6.430,4.456777193288323,4.528398606875129,249.0,149.0,"receptor-type adenylate cyclase GRESAG 4, putative",Tb927.6.430:mRNA-p1
4731,Tb927.6.4320,7.3315789218321035,6.6288868102762395,6122.0,5584.0,"Protein of unknown function (DUF2817), putative",Tb927.6.4320:mRNA-p1
4732,Tb927.6.4330,6.202590125780629,5.821395122456559,4318.0,3802.0,telomere-associated protein,Tb927.6.4330:mRNA-p1
4733,Tb927.6.4340,6.77397849663087,6.608621607865255,5433.0,5559.0,"small nuclear ribonucleoprotein, putative",Tb927.6.4340:mRNA-p1
4734,Tb927.6.4350,5.809826976671073,6.100436623925751,3335.0,4601.0,"ribosomal RNA assembly protein, putative",Tb927.6.4350:mRNA-p1
4735,Tb927.6.4360,5.937535334864543,6.095563770210041,3684.0,4590.0,"hypothetical protein, conserved",Tb927.6.4360:mRNA-p1
4736,Tb927.6.4370,7.296265507387403,7.104208424684633,6088.0,6094.0,eukaryotic translation initiation factor 3 subunit d,Tb927.6.4370:mRNA-p1
4737,Tb927.6.4380,6.351783568710935,6.151669819884433,4666.0,4736.0,"Protein of unknown function (DUF544), putative",Tb927.6.4380:mRNA-p1
4738,Tb927.6.4390,6.763904564337163,4.737030622437679,5425.0,383.0,"kinesin, putative",Tb927.6.4390:mRNA-p1
4739,Tb927.6.440,5.107375074656578,5.204948536391344,1514.0,1660.0,haptoglobin-hemoglobin receptor,Tb927.6.440:mRNA-p1
4740,Tb927.6.4450,4.0392468535647135,5.1071204556898255,8.0,1333.0,"Pentatricopeptide repeat protein (PPR), putative",Tb927.6.4450:mRNA-p1;Tb927.6.4400:mRNA-p1
4741,Tb927.6.4410,6.5080107886285905,6.528819841299987,5017.0,5451.0,S-adenosylmethionine decarboxylase,Tb927.6.4410:mRNA-p1;Tb927.6.4460:mRNA-p1;Tb11.v5.0903.1-p1
4742,Tb927.6.4420,4.6819414640409605,5.438007914876548,610.0,2506.0,"tRNA (Guanine-1)-methyltransferase, putative",Tb927.6.4420:mRNA-p1
4743,Tb927.6.4430,4.903825766047003,6.697841214121183,1035.0,5692.0,homoserine kinase,Tb927.6.4430:mRNA-p1
4744,Tb927.6.4440,7.615344842406187,7.852029037987073,6308.0,6497.0,RNA-binding protein 42 (RNA-binding motif protein 42),Tb927.6.4440:mRNA-p1
4745,Tb927.6.4470,4.607267929824524,4.851483474571824,473.0,591.0,S-adenosylmethionine decarboxylase proenzyme,Tb927.6.4470:mRNA-p1
4746,Tb927.6.4480,7.2658058800103795,7.201537083013133,6052.0,6158.0,"valyl-tRNA synthetase, putative",Tb927.6.4480:mRNA-p1
4747,Tb927.6.4500,7.916875927078157,7.273423256917399,6436.0,6231.0,"conserved repeat domain containing protein, putative",Tb927.6.4500:mRNA-p1
4748,Tb927.6.4510,5.238741804158583,5.583293967435636,1869.0,2989.0,"hypothetical protein, conserved",Tb927.6.4510:mRNA-p1
4749,Tb927.6.4520,7.055554584277957,6.9578695031238205,5818.0,5969.0,"Tumour suppressor, Mitostatin, putative",Tb927.6.4520:mRNA-p1
4750,Tb927.6.4530,4.931142198448356,6.229256214207882,1089.0,4910.0,"RNA-binding protein, putative",Tb927.6.4530:mRNA-p1
4751,Tb927.6.4540,6.182241866196653,6.843110578774157,4272.0,5856.0,"3-hydroxy-3-methylglutaryl-CoA reductase, putative",Tb927.6.4540:mRNA-p1
4752,Tb927.6.4550,6.389624200201904,5.3913783905967625,4743.0,2348.0,"hypothetical protein, conserved",Tb927.6.4550:mRNA-p1
4753,Tb927.6.4560,4.9294976107952095,5.980723825015325,1085.0,4310.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.6.4560:mRNA-p1
4754,Tb927.6.4570,5.090674724662588,5.88659391399313,1462.0,4045.0,"hypothetical protein, conserved",Tb927.6.4570:mRNA-p1
4755,Tb927.6.4580,5.035617664324959,6.391285168800511,1336.0,5221.0,"Mitochondrial SSU ribosomal protein, putative",Tb927.6.4580:mRNA-p1
4756,Tb927.6.4590,7.293417099780172,7.069546912106048,6086.0,6065.0,"glutamyl-tRNA synthetase, putative",Tb927.6.4590.2:mRNA-p1;Tb927.6.4590.1:mRNA-p1;Tb11.v5.0810.1-p1
4757,Tb927.6.4600,5.062330168599671,5.482260203074103,1386.0,2646.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative",Tb927.6.4600:mRNA-p1
4758,Tb927.6.4610,6.665612096860243,6.183394470434818,5279.0,4818.0,"Ankyrin repeats (3 copies), putative",Tb927.6.4610:mRNA-p1
4759,Tb927.6.4620,5.693901996763068,5.440634567100491,3062.0,2518.0,"hypothetical protein, conserved",Tb927.6.4620:mRNA-p1
4760,Tb927.6.4630,6.643534567810413,6.05678004844066,5239.0,4498.0,"kinetoplastid-specific phospho-protein phosphatase, putative",Tb927.6.4630:mRNA-p1
4761,Tb927.6.4640,5.762101237201187,5.168136179427438,3218.0,1531.0,"hypothetical protein, conserved",Tb927.6.4640:mRNA-p1
4762,Tb927.6.4650,7.18450357314796,6.541294916937918,5971.0,5470.0,"UV excision repair RAD23 protein, putative",Tb927.6.4650:mRNA-p1
4763,Tb927.6.4670,7.602128194841018,6.904715562757605,6301.0,5927.0,MORN repeat-containing protein 1,Tb927.6.4670:mRNA-p1
4764,Tb927.6.4680,5.869036862028315,5.159237053877065,3494.0,1504.0,"hypothetical protein, conserved",Tb927.6.4680:mRNA-p1
4765,Tb927.6.4700,4.298601402451182,5.168903929822219,117.0,1534.0,"hypothetical protein, conserved",Tb927.6.4700:mRNA-p1
4766,Tb927.6.4710,6.7164979954923085,5.808127752426066,5353.0,3757.0,"calmodulin, putative",Tb927.6.4710:mRNA-p1
4767,Tb927.6.4740,6.459228446928321,6.076936463109778,4909.0,4551.0,"importin-alpha re-exporter protein, putative",Tb927.6.4740:mRNA-p1
4768,Tb927.6.4750,5.552185448591318,6.616446818132946,2629.0,5572.0,"hypothetical protein, conserved",Tb927.6.4750:mRNA-p1
4769,Tb927.6.4760,6.262037040212415,5.851695523001002,4454.0,3909.0,"T-complex protein 11, putative",Tb927.6.4760:mRNA-p1
4770,Tb927.6.4770,7.374111126966208,7.0901659817083855,6158.0,6080.0,"protein mkt1, putative",Tb927.6.4770:mRNA-p1
4771,Tb927.6.4780,6.010730789208824,5.941484212163134,3869.0,4200.0,"DNA ligase I, putative",Tb927.6.4780.1:mRNA-p1;Tb927.6.4780.2:mRNA-p1
4772,Tb927.6.4800,6.7437211102821415,6.621301702218187,5392.0,5577.0,"hypothetical protein, conserved",Tb927.6.4800:mRNA-p1
4773,Tb927.6.4810,5.2413400466021445,4.999434060874949,1875.0,959.0,"zinc-binding protein (Yippee), putative",Tb927.6.4810:mRNA-p1
4774,Tb927.6.4820,5.757334623981309,5.3834687968332675,3207.0,2319.0,chromosomal passenger complex protein 1,Tb927.6.4820:mRNA-p1
4775,Tb927.6.4830,5.01401824695988,5.282532854562888,1293.0,1924.0,"MIZ/SP-RING zinc finger, putative",Tb927.6.4830:mRNA-p1
4776,Tb927.6.4920,7.61033843341173,8.001839119491331,6305.0,6537.0,S-adenosylmethionine synthetase,Tb927.6.4920:mRNA-p1;Tb927.6.4910:mRNA-p1;Tb927.6.4900:mRNA-p1;Tb927.6.4880:mRNA-p1;Tb927.6.4860:mRNA-p1;Tb927.6.4850:mRNA-p1;Tb927.6.4840:mRNA-p1;Tb927.6.4890:mRNA-p1
4777,Tb927.6.4930,4.800224251854363,5.015395784166923,838.0,1006.0,"thiosulfate sulfurtransferase, mitochondrial, putative",Tb927.6.4930.2:mRNA-p1
4778,Tb927.6.4940,5.582665647231044,4.9880009155866585,2731.0,916.0,"RF-1 domain containing protein, putative",Tb927.6.4940:mRNA-p1
4779,Tb927.6.4950,6.71172771253089,5.696670060039806,5348.0,3364.0,Protein mago nashi homolog,Tb927.6.4950:mRNA-p1
4780,Tb927.6.4960,5.918690160749837,5.516923469015443,3639.0,2770.0,Zinc finger CCCH domain-containing protein 47,Tb927.6.4960:mRNA-p1
4781,Tb927.6.4970,6.635677530247888,6.082579932621961,5226.0,4565.0,"serine/arginine-rich protein specific kinase SRPK, putative",Tb927.6.4970:mRNA-p1
4782,Tb927.6.4990,7.391425543072965,7.587065719940667,6173.0,6391.0,mitochondrial ATP synthase delta chain,Tb927.6.4990:mRNA-p1
4783,Tb927.6.5000,6.343991964069175,5.792850033885602,4639.0,3703.0,"Protein of unknown function (DUF773), putative",Tb927.6.5000:mRNA-p1
4784,Tb927.6.5010,6.880088076377067,6.376052640885522,5600.0,5192.0,"hypothetical protein, conserved",Tb927.6.5010:mRNA-p1
4785,Tb927.6.5030,6.539634105811642,5.789216523796514,5059.0,3688.0,Component of motile flagella protein 46,Tb927.6.5030:mRNA-p1
4786,Tb927.6.5040,8.146985415107787,7.142535834552997,6506.0,6120.0,"ribosomal protein L15, putative",Tb927.6.5040:mRNA-p1
4787,Tb927.6.5050,7.121664849067174,5.566128202204755,5894.0,2941.0,"V-type ATPase, C subunit, putative",Tb927.6.5050:mRNA-p1
4788,Tb927.6.5060,4.996553509037848,5.250232339878063,1257.0,1807.0,"hypothetical protein, conserved",Tb927.6.5060:mRNA-p1
4789,Tb927.6.5070,7.980070519629273,7.500645242848838,6455.0,6338.0,"hypothetical protein, conserved",Tb927.6.5070:mRNA-p1;REV__Tb927.11.2160:mRNA-p1
4790,Tb927.6.5080,6.4749401470641645,6.637772628746376,4942.0,5603.0,"Protein of unknown function (DUF3808), putative",Tb927.6.5080:mRNA-p1
4791,Tb927.6.5090,5.325564372936464,6.147155998420333,2086.0,4724.0,"hypothetical protein, conserved",Tb927.6.5090:mRNA-p1
4792,Tb927.6.5095,5.403248570364494,6.353005298459355,2274.0,5147.0,hypothetical protein,Tb927.6.5095:mRNA-p1
4793,Tb927.6.5100,4.5884775937411115,4.607575547326558,442.0,206.0,"polo-like protein kinase, putative",Tb927.6.5100:mRNA-p1
4794,Tb927.6.5110,6.010653324631648,5.814677772177837,3868.0,3780.0,"damage-specific DNA binding protein, putative",Tb927.6.5110:mRNA-p1
4795,Tb927.6.5130,8.340003316170025,8.100103970054477,6576.0,6561.0,"60S acidic ribosomal protein P2, putative",Tb927.6.5130:mRNA-p1;Tb927.6.5120:mRNA-p1
4796,Tb927.6.5140,5.090587599701248,5.5540293807109125,1460.0,2901.0,"ribosomal P protein AGP2beta-1, putative",Tb927.6.5140:mRNA-p1
4797,Tb927.6.5150,4.387279549067821,4.477471022676255,188.0,111.0,"hypothetical protein, conserved",Tb927.6.5150:mRNA-p1;Tb11.v5.0657.1-p1
4798,Tb927.6.5160,4.855303904051669,5.201373082527461,940.0,1653.0,"retrotransposon hot spot protein 3 (RHS3), point mutation",Tb927.6.5160:pseudogenic_transcript-p1;Tb927.6.5170:pseudogenic_transcript-p1
4799,Tb927.6.560,6.733293197024798,5.128426916034065,5379.0,1409.0,cysteine peptidase C (CPC),Tb927.6.560:mRNA-p1
4800,Tb927.6.570,6.732898338365021,6.674066590052395,5377.0,5652.0,conserved protein,Tb927.6.570:mRNA-p1
4801,Tb927.6.580,5.1436995591727195,4.894015162280715,1622.0,675.0,"hypothetical protein, conserved",Tb927.6.580:mRNA-p1
4802,Tb927.6.590,6.50630530150262,6.562518528001198,5013.0,5497.0,"hypothetical protein, conserved",Tb927.6.590:mRNA-p1
4803,Tb927.6.600,6.99984000317393,6.413423760533248,5758.0,5264.0,ccr4-not transcription complex subunit,Tb927.6.600:mRNA-p1
4804,Tb927.6.610,5.2794946889845695,5.380126273525707,1968.0,2309.0,kinetoplast ribosomal PPR-repeat containing protein 18,Tb927.6.610:mRNA-p1
4805,Tb927.6.620,6.163465441463288,5.4732739950058225,4221.0,2615.0,"hypothetical protein, conserved",Tb927.6.620:mRNA-p1
4806,Tb927.6.630,6.004251302242829,5.519420254500003,3846.0,2784.0,"hypothetical protein, conserved",Tb927.6.630:mRNA-p1
4807,Tb927.6.640,6.725740697995884,6.228657183108052,5367.0,4909.0,ApaH-like phosphatase ALPH1,Tb927.6.640:mRNA-p1
4808,Tb927.6.650,4.313757489456172,4.558398157200683,130.0,163.0,"hypothetical protein, conserved",Tb927.6.650:mRNA-p1
4809,Tb927.6.660,4.4322829320623205,4.820085373589589,232.0,534.0,"hypothetical protein, conserved",Tb927.6.660:mRNA-p1
4810,Tb927.6.670,6.053488731693394,5.6634927372661785,3988.0,3260.0,exosome complex component RRP45,Tb927.6.670:mRNA-p1
4811,Tb927.6.680,5.435963220705751,5.781364813371752,2357.0,3659.0,"hypothetical protein, conserved",Tb927.6.680:mRNA-p1
4812,Tb927.6.700,6.946177493843123,6.669033242147196,5694.0,5647.0,"alanyl-tRNA synthetase, putative",Tb927.6.700:mRNA-p1
4813,Tb927.6.710,5.910064591602782,6.262089317569748,3615.0,4976.0,"dephospho-CoA kinase, putative",Tb927.6.710:mRNA-p1
4814,Tb927.6.720,8.262065845966825,8.036174769731186,6544.0,6550.0,"40S ribosomal protein L14, putative",Tb927.6.720:mRNA-p1;Tb927.11.11230:mRNA-p1
4815,Tb927.6.730,5.649129164955731,5.415736988418883,2936.0,2448.0,"hypothetical protein, conserved",Tb927.6.730:mRNA-p1
4816,Tb927.6.740,5.846468839813381,5.449784632259533,3433.0,2555.0,"ATP-dependent DEAH-box RNA helicase, putative",Tb927.6.740:mRNA-p1
4817,Tb927.6.750,5.609195694770094,5.541878937758402,2805.0,2863.0,"kinetoplastid-specific phospho-protein phosphatase, putative",Tb927.6.750:mRNA-p1
4818,Tb927.6.800,4.957718355654116,5.173297701556897,1151.0,1553.0,"receptor-type adenylate cyclase GRESAG 4, putative",Tb927.6.800:mRNA-p1;Tb927.6.790:mRNA-p1;Tb927.6.780:mRNA-p1;Tb927.6.760:mRNA-p1;Tb927.6.770:mRNA-p1
4819,Tb927.6.815,6.860964150788756,5.475159787607763,5569.0,2624.0,hypothetical protein,Tb927.6.815:mRNA-p1
4820,Tb927.6.820,5.6265535609346164,5.240277426357894,2875.0,1774.0,Pumilio homology domain family member 4,Tb927.6.820:mRNA-p1;Tb11.v5.0730.1-p1
4821,Tb927.6.830,5.2274277154687105,5.298604182300984,1838.0,1991.0,"hypothetical protein, conserved",Tb927.6.830:mRNA-p1
4822,Tb927.6.840,6.660746075760057,6.469346526700584,5270.0,5363.0,"hypothetical protein, conserved",Tb927.6.840:mRNA-p1
4823,Tb927.6.850,7.349627407790212,6.129096347108166,6137.0,4679.0,ccr4-not transcription complex subunit 2,Tb927.6.850:mRNA-p1;Tb11.v5.0689.1-p1
4824,Tb927.6.860,4.12400990074592,4.84940553604202,40.0,585.0,hypothetical protein,Tb927.6.860:mRNA-p1
4825,Tb927.6.870,4.121060231129138,5.218434258198768,37.0,1700.0,"myotubularin, putative",Tb927.6.870:mRNA-p1
4826,Tb927.6.880,4.9545161258515575,5.182481908319716,1142.0,1581.0,conserved protein,Tb927.6.880:mRNA-p1
4827,Tb927.6.890,5.427982365380852,4.913489192909647,2336.0,715.0,"hypothetical protein, conserved",Tb927.6.890:mRNA-p1
4828,Tb927.6.900,4.5488312542547735,4.783695276998333,371.0,462.0,Substrate of Polo-like kinase in the basal body 1,Tb927.6.900:mRNA-p1
4829,Tb927.6.910,4.982451109242479,5.247721657202053,1215.0,1800.0,"SET domain containing protein, putative",Tb927.6.910:mRNA-p1
4830,Tb927.6.920,4.463910764001852,4.890321197257466,258.0,663.0,"helicase, putative",Tb927.6.920:mRNA-p1
4831,Tb927.6.930,6.176005784314162,5.542786363188022,4253.0,2864.0,metacaspase MCA3,Tb927.6.930:mRNA-p1
4832,Tb927.6.940,7.0594282415376455,5.4820985577872445,5826.0,2644.0,metacaspase MCA2,Tb927.6.940:mRNA-p1
4833,Tb927.6.950,7.142352664223714,6.889684212178995,5925.0,5914.0,"cysteinyl-tRNA synthetase, putative",Tb927.6.950:mRNA-p1
4834,Tb927.7.1000,4.644305386133994,5.3425097504317005,538.0,2154.0,ATP-dependent DNA helicase-like PIF8,Tb927.7.1000:mRNA-p1
4835,Tb927.7.1010,4.9452003310810975,5.0332323345324275,1123.0,1064.0,"hypothetical protein, conserved",Tb927.7.1010:mRNA-p1
4836,Tb927.7.1020,4.765549680280455,5.3695079426272,775.0,2261.0,"hypothetical protein, conserved",Tb927.7.1020:mRNA-p1
4837,Tb927.7.1030,4.417724140653824,5.289823605726995,217.0,1957.0,"heat shock 70 kDa protein, putative",Tb927.7.1030:mRNA-p1
4838,Tb927.7.1050,8.244685387622352,7.728216173564116,6534.0,6451.0,"40S ribosomal protein S16, putative",Tb927.7.1050:mRNA-p1;Tb927.7.1040:mRNA-p1
4839,Tb927.7.1060,6.665121491240509,5.947716259529689,5277.0,4213.0,ISWI complex protein,Tb927.7.1060:mRNA-p1
4840,Tb927.7.1070,4.887197407736712,4.958327632044801,1010.0,836.0,KREX1,Tb927.7.1070:mRNA-p1
4841,Tb927.7.1080,6.03570335835762,6.257527290121826,3931.0,4965.0,"hypothetical protein, conserved",Tb927.7.1080:mRNA-p1
4842,Tb927.7.1090,4.2378561011791565,4.988543302424094,90.0,919.0,"DNA repair protein RAD5, putative",Tb927.7.1090:mRNA-p1
4843,Tb927.7.1100,6.287826870938284,5.837941480919221,4518.0,3858.0,"hypothetical protein, conserved",Tb927.7.1100:mRNA-p1
4844,Tb927.7.1110,7.807931788169654,7.504687573755652,6386.0,6342.0,"asparagine synthetase a, putative",Tb927.7.1110:mRNA-p1
4845,Tb927.7.1120,6.586644993838151,5.684024975606971,5148.0,3328.0,"trypanothione/tryparedoxin dependent peroxidase 1, cytosolic",Tb927.7.1120:mRNA-p1
4846,Tb927.7.1130,7.791778167339812,7.409609122629225,6375.0,6287.0,trypanothione/tryparedoxin dependent peroxidase 2,Tb927.7.1130:mRNA-p1
4847,Tb927.7.1140,5.238936867426546,6.2680240704839605,1871.0,4987.0,trypanothione/tryparedoxin dependent peroxidase 3,Tb927.7.1140:mRNA-p1
4848,Tb927.7.1160,5.249848136648677,5.9378989311587205,1898.0,4195.0,"hypothetical protein, conserved",Tb927.7.1160:mRNA-p1
4849,Tb927.7.1170,7.009115681381771,7.102716743300116,5764.0,6090.0,RNA-binding protein Y14,Tb927.7.1170:mRNA-p1
4850,Tb927.7.1172,5.831568667460216,6.201773205298574,3390.0,4858.0,hypothetical protein,Tb927.7.1172:mRNA-p1
4851,Tb927.7.1180,5.289436111621299,5.876954039721609,1992.0,4012.0,"RNA-binding protein, putative",Tb927.7.1180:mRNA-p1
4852,Tb927.7.1190,5.82354121587008,4.400595198991613,3368.0,69.0,"regulator of chromosome condensation, putative",Tb927.7.1190:mRNA-p1
4853,Tb927.7.1200,6.023519902641142,5.700796384229494,3902.0,3396.0,"Protein of unknown function (DUF525), putative",Tb927.7.1200:mRNA-p1
4854,Tb927.7.1210,4.135779023140849,5.042827895924969,47.0,1089.0,"regulator of chromosome condensation, putative",Tb927.7.1210:mRNA-p1
4855,Tb927.7.1220,5.571582666890422,5.536345527782389,2696.0,2846.0,"hypothetical protein, conserved",Tb927.7.1220:mRNA-p1
4856,Tb927.7.1230,5.08001200093667,5.255283880067766,1427.0,1817.0,"hypothetical protein, conserved",Tb927.7.1230:mRNA-p1
4857,Tb927.7.1240,6.2099352644386725,5.268228027384833,4338.0,1877.0,Sphingosine kinase,Tb927.7.1240:mRNA-p1
4858,Tb927.7.1270,4.960664696151556,5.847873549304593,1160.0,3897.0,"hypothetical protein, conserved",Tb927.7.1270:mRNA-p1;Tb927.7.1250:mRNA-p1
4859,Tb927.7.1280,6.50404477629599,6.215687620578236,5005.0,4877.0,"hypothetical protein, conserved",Tb927.7.1280:mRNA-p1;Tb927.7.1260:mRNA-p1
4860,Tb927.7.1290,6.25206460328763,5.90359765237627,4428.0,4092.0,"Protein of unknown function (DUF2012), putative",Tb927.7.1290:mRNA-p1
4861,Tb927.7.1300,7.823769108920826,7.038492372590014,6393.0,6044.0,"protein disulfide isomerase, putative",Tb927.7.1300:mRNA-p1
4862,Tb927.7.1310,6.390612169117611,5.681722948203341,4745.0,3321.0,"hypothetical protein, conserved",Tb927.7.1310:mRNA-p1
4863,Tb927.7.1340,8.728596975121466,8.853985738499468,6621.0,6637.0,"10 kDa heat shock protein, putative",Tb927.7.1340:mRNA-p1;Tb927.7.1320:mRNA-p1
4864,Tb927.7.1330,6.732277854313638,5.216208918452807,5376.0,1694.0,"hypothetical protein, conserved",Tb927.7.1330:mRNA-p1
4865,Tb927.7.1350,4.5750927045364795,5.282642575826967,419.0,1925.0,"Pentatricopeptide repeat protein (PPR), putative",Tb927.7.1350:mRNA-p1
4866,Tb927.7.1360,5.845562337642163,6.256428643673204,3430.0,4960.0,"hypothetical protein, conserved",Tb927.7.1360:mRNA-p1
4867,Tb927.7.1370,4.73877150558396,5.064635888269569,706.0,1178.0,"spliced leader RNA PSE-promoter transcription factor, putative",Tb927.7.1370:mRNA-p1
4868,Tb927.7.1380,6.369686812288678,5.953659817246192,4701.0,4224.0,"hypothetical protein, conserved",Tb927.7.1380:mRNA-p1
4869,Tb927.7.1390,5.655017080071085,4.760614077185233,2955.0,431.0,"RNA-binding protein, putative",Tb927.7.1390:mRNA-p1
4870,Tb927.7.1400,5.779789304081655,5.202760516652743,3258.0,1654.0,Tripartite Attachment Complex Protein 60,Tb927.7.1400:mRNA-p1
4871,Tb927.7.1410,4.379630686809208,4.51687431382851,182.0,143.0,"hypothetical protein, conserved",Tb927.7.1410:mRNA-p1
4872,Tb927.7.1420,5.863892089110905,4.667483921674028,3480.0,289.0,"hypothetical protein, conserved",Tb927.7.1420:mRNA-p1
4873,Tb927.7.1430,6.838098642769632,6.437996556100288,5533.0,5310.0,"leucine-rich repeat protein (LRRP), putative",Tb927.7.1430:mRNA-p1
4874,Tb927.7.1440,5.20672089028844,4.982362683072774,1769.0,899.0,non-canonical poly (A) polymerase,Tb927.7.1440:mRNA-p1
4875,Tb927.7.1450,4.6702218468888725,4.767639337935073,592.0,442.0,"Conserved hypothetical ATP binding protein, putative",Tb927.7.1450:mRNA-p1
4876,Tb927.7.1460,5.517266982746112,5.0618159169538215,2546.0,1167.0,"hypothetical protein, conserved",Tb927.7.1460:mRNA-p1
4877,Tb927.7.1470,5.222582577622669,5.698700845836488,1809.0,3372.0,Mitochondrial ATP synthase subunit c-3,Tb927.7.1470:mRNA-p1
4878,Tb927.7.1480,4.614815423028981,4.978682402912809,489.0,887.0,"hypothetical protein, conserved",Tb927.7.1480:mRNA-p1
4879,Tb927.7.1490,5.914818277252552,5.750957778809032,3629.0,3569.0,"hypothetical protein, conserved",Tb927.7.1490:mRNA-p1
4880,Tb927.7.1500,6.3567478750175015,5.528108438202586,4677.0,2819.0,"Cytosolic Fe-S cluster assembly factor CFD1, putative",Tb927.7.1500:mRNA-p1
4881,Tb927.7.1510,4.477236096606424,5.032592620882055,267.0,1062.0,"pseudouridylate synthase I, putative",Tb927.7.1510:mRNA-p1
4882,Tb927.7.1520,5.217468223638853,5.387754206845265,1794.0,2342.0,"hypothetical protein, conserved",Tb927.7.1520:mRNA-p1
4883,Tb927.7.1530,5.155594048661316,5.625255854051186,1655.0,3124.0,"2OG-Fe(II) oxygenase superfamily, putative",Tb927.7.1530:mRNA-p1
4884,Tb927.7.1550,5.463699729357558,5.796237334557077,2422.0,3716.0,KRET2,Tb927.7.1550:mRNA-p1
4885,Tb927.7.1560,5.451643710325613,4.862360474171499,2392.0,610.0,"TPR repeat, putative",Tb927.7.1560:mRNA-p1
4886,Tb927.7.1570,4.958910673198228,4.3112520870987145,1156.0,29.0,"hypothetical protein, conserved",Tb927.7.1570:mRNA-p1
